"Lipid_Name","Adduct","Precursor_Ion","Neutral_Loss_Ion","Characteristic_Ion","FA1","FA2","OxFA1","OxFA2","UnFA1","UnFA2","Origin"
"LPC 19:4<oxo>","[M+HCOO]-",588.2943,528.2732,224.0682,"303.1966",NA,"303.1966",NA,NA,NA,"LPC(22:5)"
"LPC 22:6<2OH,oxo>","[M+HCOO]-",658.2998,598.2787,224.0682,"373.202;355.1915",NA,"373.202;355.1915",NA,NA,NA,"LPC(22:6)"
"LPC 22:6<OH,oxo,OOH>","[M+HCOO]-",674.2947,614.2736,224.0682,"389.197;371.1864",NA,"389.197;371.1864",NA,NA,NA,"LPC(22:6)"
"LPC 22:6<OH,oxo>","[M+HCOO]-",642.3049,582.2837,224.0682,"357.2071;339.1966",NA,"357.2071;339.1966",NA,NA,NA,"LPC(22:6)"
"LPC 22:6<oxo,OOH>","[M+HCOO]-",658.2998,598.2787,224.0682,"373.202;355.1915",NA,"373.202;355.1915",NA,NA,NA,"LPC(22:6)"
"LPC 22:6<oxo>","[M+HCOO]-",626.31,566.2888,224.0682,"341.2122",NA,"341.2122",NA,NA,NA,"LPC(22:6)"
"LPC 22:6<2OH,OOH>","[M+HCOO]-",676.3104,616.2892,224.0682,"391.2126;373.202",NA,"391.2126;373.202",NA,NA,NA,"LPC(22:6)"
"LPC 22:6<2OH>","[M+HCOO]-",644.3205,584.2994,224.0682,"359.2228;341.2122",NA,"359.2228;341.2122",NA,NA,NA,"LPC(22:6)"
"LPC 22:6<OH,OOH>","[M+HCOO]-",660.3154,600.2943,224.0682,"375.2177;357.2071",NA,"375.2177;357.2071",NA,NA,NA,"LPC(22:6)"
"LPC 22:6<OH>","[M+HCOO]-",628.3256,568.3045,224.0682,"343.2279;325.2173",NA,"343.2279;325.2173",NA,NA,NA,"LPC(22:6)"
"LPC 22:6<OOH>","[M+HCOO]-",644.3205,584.2994,224.0682,"359.2228;341.2122",NA,"359.2228;341.2122",NA,NA,NA,"LPC(22:6)"
"LPC 4:0<COOH>","[M-H]-",356.1116,NA,224.0682,"117.0193;99.0088",NA,"117.0193;99.0088",NA,NA,NA,"LPC(22:6)"
"LPC 4:0<oxo>","[M+HCOO]-",386.1222,326.101,224.0682,"101.0244",NA,"101.0244",NA,NA,NA,"LPC(22:6)"
"LPC 19:5<oxo,COOH>","[M-H]-",570.2474,NA,224.0682,"331.1551;313.1445",NA,"331.1551;313.1445",NA,NA,NA,"LPC(22:6)"
"LPC 19:5<OH,COOH>","[M-H]-",572.263,NA,224.0682,"333.1707;315.1602",NA,"333.1707;315.1602",NA,NA,NA,"LPC(22:6)"
"LPC 19:5<OOH,COOH>","[M-H]-",588.2579,NA,224.0682,"349.1657;331.1551",NA,"349.1657;331.1551",NA,NA,NA,"LPC(22:6)"
"LPC 19:5<COOH>","[M-H]-",556.2681,NA,224.0682,"317.1758;299.1653",NA,"317.1758;299.1653",NA,NA,NA,"LPC(22:6)"
"LPC 19:5<OH,2oxo>","[M+HCOO]-",616.2528,556.2317,224.0682,"331.1551;313.1445",NA,"331.1551;313.1445",NA,NA,NA,"LPC(22:6)"
"LPC 19:5<2oxo,OOH>","[M+HCOO]-",632.2478,572.2266,224.0682,"347.15;329.1394",NA,"347.15;329.1394",NA,NA,NA,"LPC(22:6)"
"LPC 19:5<2oxo>","[M+HCOO]-",600.2579,540.2368,224.0682,"315.1602",NA,"315.1602",NA,NA,NA,"LPC(22:6)"
"LPC 19:5<OH,oxo,OOH>","[M+HCOO]-",634.2634,574.2423,224.0682,"349.1657;331.1551",NA,"349.1657;331.1551",NA,NA,NA,"LPC(22:6)"
"LPC 19:5<OH,oxo>","[M+HCOO]-",602.2736,542.2524,224.0682,"317.1758;299.1653",NA,"317.1758;299.1653",NA,NA,NA,"LPC(22:6)"
"LPC 19:5<oxo,OOH>","[M+HCOO]-",618.2685,558.2474,224.0682,"333.1707;315.1602",NA,"333.1707;315.1602",NA,NA,NA,"LPC(22:6)"
"LPC 19:5<oxo>","[M+HCOO]-",586.2787,526.2575,224.0682,"301.1809",NA,"301.1809",NA,NA,NA,"LPC(22:6)"
"LPC 16:4<oxo,COOH>","[M-H]-",530.2161,NA,224.0682,"291.1238;273.1132",NA,"291.1238;273.1132",NA,NA,NA,"LPC(22:6)"
"LPC 16:4<OH,COOH>","[M-H]-",532.2317,NA,224.0682,"293.1394;275.1289",NA,"293.1394;275.1289",NA,NA,NA,"LPC(22:6)"
"LPC 16:4<OOH,COOH>","[M-H]-",548.2266,NA,224.0682,"309.1344;291.1238",NA,"309.1344;291.1238",NA,NA,NA,"LPC(22:6)"
"LPC 16:4<COOH>","[M-H]-",516.2368,NA,224.0682,"277.1445;259.134",NA,"277.1445;259.134",NA,NA,NA,"LPC(22:6)"
"LPC 16:4<OH,2oxo>","[M+HCOO]-",576.2215,516.2004,224.0682,"291.1238;273.1132",NA,"291.1238;273.1132",NA,NA,NA,"LPC(22:6)"
"LPC 16:4<2oxo,OOH>","[M+HCOO]-",592.2165,532.1953,224.0682,"307.1187;289.1081",NA,"307.1187;289.1081",NA,NA,NA,"LPC(22:6)"
"LPC 16:4<2oxo>","[M+HCOO]-",560.2266,500.2055,224.0682,"275.1289",NA,"275.1289",NA,NA,NA,"LPC(22:6)"
"LPC 16:4<OH,oxo,OOH>","[M+HCOO]-",594.2321,534.211,224.0682,"309.1344;291.1238",NA,"309.1344;291.1238",NA,NA,NA,"LPC(22:6)"
"LPC 16:4<OH,oxo>","[M+HCOO]-",562.2423,502.2211,224.0682,"277.1445;259.134",NA,"277.1445;259.134",NA,NA,NA,"LPC(22:6)"
"LPC 16:4<oxo,OOH>","[M+HCOO]-",578.2372,518.2161,224.0682,"293.1394;275.1289",NA,"293.1394;275.1289",NA,NA,NA,"LPC(22:6)"
"LPC 16:4<oxo>","[M+HCOO]-",546.2474,486.2262,224.0682,"261.1496",NA,"261.1496",NA,NA,NA,"LPC(22:6)"
"LPC 13:3<oxo,COOH>","[M-H]-",490.1848,NA,224.0682,"251.0925;233.0819",NA,"251.0925;233.0819",NA,NA,NA,"LPC(22:6)"
"LPC 13:3<OH,COOH>","[M-H]-",492.2004,NA,224.0682,"253.1081;235.0976",NA,"253.1081;235.0976",NA,NA,NA,"LPC(22:6)"
"LPC 13:3<OOH,COOH>","[M-H]-",508.1953,NA,224.0682,"269.1031;251.0925",NA,"269.1031;251.0925",NA,NA,NA,"LPC(22:6)"
"LPC 13:3<COOH>","[M-H]-",476.2055,NA,224.0682,"237.1132;219.1027",NA,"237.1132;219.1027",NA,NA,NA,"LPC(22:6)"
"LPC 13:3<OH,2oxo>","[M+HCOO]-",536.1902,476.1691,224.0682,"251.0925;233.0819",NA,"251.0925;233.0819",NA,NA,NA,"LPC(22:6)"
"LPC 13:3<2oxo,OOH>","[M+HCOO]-",552.1852,492.164,224.0682,"267.0874;249.0768",NA,"267.0874;249.0768",NA,NA,NA,"LPC(22:6)"
"LPC 13:3<2oxo>","[M+HCOO]-",520.1953,460.1742,224.0682,"235.0976",NA,"235.0976",NA,NA,NA,"LPC(22:6)"
"LPC 13:3<OH,oxo,OOH>","[M+HCOO]-",554.2008,494.1797,224.0682,"269.1031;251.0925",NA,"269.1031;251.0925",NA,NA,NA,"LPC(22:6)"
"LPC 13:3<OH,oxo>","[M+HCOO]-",522.211,462.1898,224.0682,"237.1132;219.1027",NA,"237.1132;219.1027",NA,NA,NA,"LPC(22:6)"
"LPC 13:3<oxo,OOH>","[M+HCOO]-",538.2059,478.1848,224.0682,"253.1081;235.0976",NA,"253.1081;235.0976",NA,NA,NA,"LPC(22:6)"
"LPC 13:3<oxo>","[M+HCOO]-",506.2161,446.1949,224.0682,"221.1183",NA,"221.1183",NA,NA,NA,"LPC(22:6)"
"LPC 10:2<oxo,COOH>","[M-H]-",450.1535,NA,224.0682,"211.0612;193.0506",NA,"211.0612;193.0506",NA,NA,NA,"LPC(22:6)"
"LPC 10:2<OH,COOH>","[M-H]-",452.1691,NA,224.0682,"213.0768;195.0663",NA,"213.0768;195.0663",NA,NA,NA,"LPC(22:6)"
"LPC 10:2<OOH,COOH>","[M-H]-",468.164,NA,224.0682,"229.0718;211.0612",NA,"229.0718;211.0612",NA,NA,NA,"LPC(22:6)"
"LPC 10:2<COOH>","[M-H]-",436.1742,NA,224.0682,"197.0819;179.0714",NA,"197.0819;179.0714",NA,NA,NA,"LPC(22:6)"
"LPC 10:2<OH,2oxo>","[M+HCOO]-",496.1589,436.1378,224.0682,"211.0612;193.0506",NA,"211.0612;193.0506",NA,NA,NA,"LPC(22:6)"
"LPC 10:2<2oxo,OOH>","[M+HCOO]-",512.1539,452.1327,224.0682,"227.0561;209.0455",NA,"227.0561;209.0455",NA,NA,NA,"LPC(22:6)"
"LPC 10:2<2oxo>","[M+HCOO]-",480.164,420.1429,224.0682,"195.0663",NA,"195.0663",NA,NA,NA,"LPC(22:6)"
"LPC 10:2<OH,oxo,OOH>","[M+HCOO]-",514.1695,454.1484,224.0682,"229.0718;211.0612",NA,"229.0718;211.0612",NA,NA,NA,"LPC(22:6)"
"LPC 10:2<OH,oxo>","[M+HCOO]-",482.1797,422.1585,224.0682,"197.0819;179.0714",NA,"197.0819;179.0714",NA,NA,NA,"LPC(22:6)"
"LPC 10:2<oxo,OOH>","[M+HCOO]-",498.1746,438.1535,224.0682,"213.0768;195.0663",NA,"213.0768;195.0663",NA,NA,NA,"LPC(22:6)"
"LPC 10:2<oxo>","[M+HCOO]-",466.1848,406.1636,224.0682,"181.087",NA,"181.087",NA,NA,NA,"LPC(22:6)"
"LPC 7:1<oxo,COOH>","[M-H]-",410.1222,NA,224.0682,"171.0299;153.0193",NA,"171.0299;153.0193",NA,NA,NA,"LPC(22:6)"
"LPC 7:1<OH,COOH>","[M-H]-",412.1378,NA,224.0682,"173.0455;155.035",NA,"173.0455;155.035",NA,NA,NA,"LPC(22:6)"
"LPC 7:1<OOH,COOH>","[M-H]-",428.1327,NA,224.0682,"189.0405;171.0299",NA,"189.0405;171.0299",NA,NA,NA,"LPC(22:6)"
"LPC 7:1<COOH>","[M-H]-",396.1429,NA,224.0682,"157.0506;139.0401",NA,"157.0506;139.0401",NA,NA,NA,"LPC(22:6)"
"LPC 7:1<2oxo>","[M+HCOO]-",440.1327,380.1116,224.0682,"155.035",NA,"155.035",NA,NA,NA,"LPC(22:6)"
"LPC 7:1<OH,oxo>","[M+HCOO]-",442.1484,382.1272,224.0682,"157.0506;139.0401",NA,"157.0506;139.0401",NA,NA,NA,"LPC(22:6)"
"LPC 7:1<oxo,OOH>","[M+HCOO]-",458.1433,398.1222,224.0682,"173.0455;155.035",NA,"173.0455;155.035",NA,NA,NA,"LPC(22:6)"
"LPC 7:1<oxo>","[M+HCOO]-",426.1535,366.1323,224.0682,"141.0557",NA,"141.0557",NA,NA,NA,"LPC(22:6)"
"LPE 16:1","[M-H]-",450.2626,NA,196.038,"253.2173",NA,NA,NA,"253.2173",NA,"LPE(16:1)"
"LPE 18:1","[M-H]-",478.2939,NA,196.038,"281.2486",NA,NA,NA,"281.2486",NA,"LPE(18:1)"
"LPE 18:2","[M-H]-",476.2783,NA,196.038,"279.233",NA,NA,NA,"279.233",NA,"LPE(18:2)"
"LPE 20:1","[M-H]-",506.3252,NA,196.038,"309.2799",NA,NA,NA,"309.2799",NA,"LPE(20:1)"
"LPE 20:3","[M-H]-",502.2939,NA,196.038,"305.2486",NA,NA,NA,"305.2486",NA,"LPE(20:3)"
"LPE 20:4","[M-H]-",500.2783,NA,196.038,"303.233",NA,NA,NA,"303.233",NA,"LPE(20:4)"
"LPE 20:5","[M-H]-",498.2626,NA,196.038,"301.2173",NA,NA,NA,"301.2173",NA,"LPE(20:5)"
"LPE 22:1","[M-H]-",534.3565,NA,196.038,"337.3112",NA,NA,NA,"337.3112",NA,"LPE(22:1)"
"LPE 22:4","[M-H]-",528.3096,NA,196.038,"331.2643",NA,NA,NA,"331.2643",NA,"LPE(22:4)"
"LPE 22:5","[M-H]-",526.2939,NA,196.038,"329.2486",NA,NA,NA,"329.2486",NA,"LPE(22:5)"
"LPE 22:6","[M-H]-",524.2783,NA,196.038,"327.233",NA,NA,NA,"327.233",NA,"LPE(22:6)"
"LPE 16:1<oxo>","[M-H]-",464.2419,NA,196.038,"267.1966",NA,"267.1966",NA,NA,NA,"LPE(16:1); LPE(22:2)"
"LPE 16:1<OH>","[M-H]-",466.2575,NA,196.038,"269.2122;251.2017",NA,"269.2122;251.2017",NA,NA,NA,"LPE(16:1)"
"LPE 16:1<OOH>","[M-H]-",482.2524,NA,196.038,"285.2071;267.1966",NA,"285.2071;267.1966",NA,NA,NA,"LPE(16:1)"
"LPE 9:0<COOH>","[M-H]-",384.1429,NA,196.038,"187.0976;169.087",NA,"187.0976;169.087",NA,NA,NA,"LPE(16:1); LPE(18:1); LPE(18:2); LPE(18:3)"
"LPE 9:0<oxo>","[M-H]-",368.148,NA,196.038,"171.1027",NA,"171.1027",NA,NA,NA,"LPE(16:1); LPE(18:1); LPE(18:2); LPE(18:3)"
"LPE 18:1<oxo>","[M-H]-",492.2732,NA,196.038,"295.2279",NA,"295.2279",NA,NA,NA,"LPE(18:1)"
"LPE 18:1<OH>","[M-H]-",494.2888,NA,196.038,"297.2435;279.233",NA,"297.2435;279.233",NA,NA,NA,"LPE(18:1)"
"LPE 18:1<OOH>","[M-H]-",510.2837,NA,196.038,"313.2384;295.2279",NA,"313.2384;295.2279",NA,NA,NA,"LPE(18:1)"
"LPE 18:2<OH,oxo>","[M-H]-",506.2524,NA,196.038,"309.2071;291.1966",NA,"309.2071;291.1966",NA,NA,NA,"LPE(18:2)"
"LPE 18:2<oxo,OOH>","[M-H]-",522.2474,NA,196.038,"325.202;307.1915",NA,"325.202;307.1915",NA,NA,NA,"LPE(18:2)"
"LPE 18:2<oxo>","[M-H]-",490.2575,NA,196.038,"293.2122",NA,"293.2122",NA,NA,NA,"LPE(18:2)"
"LPE 18:2<2OH>","[M-H]-",508.2681,NA,196.038,"311.2228;293.2122",NA,"311.2228;293.2122",NA,NA,NA,"LPE(18:2)"
"LPE 18:2<OH,OOH>","[M-H]-",524.263,NA,196.038,"327.2177;309.2071",NA,"327.2177;309.2071",NA,NA,NA,"LPE(18:2)"
"LPE 18:2<OH>","[M-H]-",492.2732,NA,196.038,"295.2279;277.2173",NA,"295.2279;277.2173",NA,NA,NA,"LPE(18:2)"
"LPE 18:2<OOH>","[M-H]-",508.2681,NA,196.038,"311.2228;293.2122",NA,"311.2228;293.2122",NA,NA,NA,"LPE(18:2)"
"LPE 12:1<oxo,COOH>","[M-H]-",438.1535,NA,196.038,"241.1081;223.0976",NA,"241.1081;223.0976",NA,NA,NA,"LPE(18:2); LPE(18:3)"
"LPE 12:1<OH,COOH>","[M-H]-",440.1691,NA,196.038,"243.1238;225.1132",NA,"243.1238;225.1132",NA,NA,NA,"LPE(18:2); LPE(18:3)"
"LPE 12:1<OOH,COOH>","[M-H]-",456.164,NA,196.038,"259.1187;241.1081",NA,"259.1187;241.1081",NA,NA,NA,"LPE(18:2); LPE(18:3)"
"LPE 12:1<COOH>","[M-H]-",424.1742,NA,196.038,"227.1289;209.1183",NA,"227.1289;209.1183",NA,NA,NA,"LPE(18:2); LPE(18:3)"
"LPE 12:1<2oxo>","[M-H]-",422.1585,NA,196.038,"225.1132",NA,"225.1132",NA,NA,NA,"LPE(18:2); LPE(18:3)"
"LPE 12:1<OH,oxo>","[M-H]-",424.1742,NA,196.038,"227.1289;209.1183",NA,"227.1289;209.1183",NA,NA,NA,"LPE(18:2); LPE(18:3)"
"LPE 12:1<oxo,OOH>","[M-H]-",440.1691,NA,196.038,"243.1238;225.1132",NA,"243.1238;225.1132",NA,NA,NA,"LPE(18:2); LPE(18:3)"
"LPE 12:1<oxo>","[M-H]-",408.1793,NA,196.038,"211.134",NA,"211.134",NA,NA,NA,"LPE(18:2); LPE(18:3)"
"LPE 20:1<oxo>","[M-H]-",520.3045,NA,196.038,"323.2592",NA,"323.2592",NA,NA,NA,"LPE(20:1)"
"LPE 20:1<OH>","[M-H]-",522.3201,NA,196.038,"325.2748;307.2643",NA,"325.2748;307.2643",NA,NA,NA,"LPE(20:1)"
"LPE 20:1<OOH>","[M-H]-",538.315,NA,196.038,"341.2697;323.2592",NA,"341.2697;323.2592",NA,NA,NA,"LPE(20:1)"
"LPE 14:0<COOH>","[M-H]-",454.2211,NA,196.038,"257.1758;239.1653",NA,"257.1758;239.1653",NA,NA,NA,"LPE(20:1)"
"LPE 14:0<oxo>","[M-H]-",438.2262,NA,196.038,"241.1809",NA,"241.1809",NA,NA,NA,"LPE(20:1)"
"LPE 8:0<COOH>","[M-H]-",370.1272,NA,196.038,"173.0819;155.0714",NA,"173.0819;155.0714",NA,NA,NA,"LPE(20:2); LPE(20:3)"
"LPE 8:0<oxo>","[M-H]-",354.1323,NA,196.038,"157.087",NA,"157.087",NA,NA,NA,"LPE(20:2); LPE(20:3)"
"LPE 11:1<oxo,COOH>","[M-H]-",424.1378,NA,196.038,"227.0925;209.0819",NA,"227.0925;209.0819",NA,NA,NA,"LPE(20:2); LPE(20:3)"
"LPE 11:1<OH,COOH>","[M-H]-",426.1535,NA,196.038,"229.1081;211.0976",NA,"229.1081;211.0976",NA,NA,NA,"LPE(20:2); LPE(20:3)"
"LPE 11:1<OOH,COOH>","[M-H]-",442.1484,NA,196.038,"245.1031;227.0925",NA,"245.1031;227.0925",NA,NA,NA,"LPE(20:2); LPE(20:3)"
"LPE 11:1<COOH>","[M-H]-",410.1585,NA,196.038,"213.1132;195.1027",NA,"213.1132;195.1027",NA,NA,NA,"LPE(20:2); LPE(20:3)"
"LPE 11:1<2oxo>","[M-H]-",408.1429,NA,196.038,"211.0976",NA,"211.0976",NA,NA,NA,"LPE(20:2); LPE(20:3)"
"LPE 11:1<OH,oxo>","[M-H]-",410.1585,NA,196.038,"213.1132;195.1027",NA,"213.1132;195.1027",NA,NA,NA,"LPE(20:2); LPE(20:3)"
"LPE 11:1<oxo,OOH>","[M-H]-",426.1535,NA,196.038,"229.1081;211.0976",NA,"229.1081;211.0976",NA,NA,NA,"LPE(20:2); LPE(20:3)"
"LPE 11:1<oxo>","[M-H]-",394.1636,NA,196.038,"197.1183",NA,"197.1183",NA,NA,NA,"LPE(20:2); LPE(20:3)"
"LPE 20:3<2OH,oxo>","[M-H]-",548.263,NA,196.038,"351.2177;333.2071",NA,"351.2177;333.2071",NA,NA,NA,"LPE(20:3)"
"LPE 20:3<OH,oxo,OOH>","[M-H]-",564.2579,NA,196.038,"367.2126;349.202",NA,"367.2126;349.202",NA,NA,NA,"LPE(20:3)"
"LPE 20:3<OH,oxo>","[M-H]-",532.2681,NA,196.038,"335.2228;317.2122",NA,"335.2228;317.2122",NA,NA,NA,"LPE(20:3)"
"LPE 20:3<oxo,OOH>","[M-H]-",548.263,NA,196.038,"351.2177;333.2071",NA,"351.2177;333.2071",NA,NA,NA,"LPE(20:3)"
"LPE 20:3<oxo>","[M-H]-",516.2732,NA,196.038,"319.2279",NA,"319.2279",NA,NA,NA,"LPE(20:3)"
"LPE 20:3<2OH,OOH>","[M-H]-",566.2736,NA,196.038,"369.2283;351.2177",NA,"369.2283;351.2177",NA,NA,NA,"LPE(20:3)"
"LPE 20:3<2OH>","[M-H]-",534.2837,NA,196.038,"337.2384;319.2279",NA,"337.2384;319.2279",NA,NA,NA,"LPE(20:3)"
"LPE 20:3<OH,OOH>","[M-H]-",550.2787,NA,196.038,"353.2333;335.2228",NA,"353.2333;335.2228",NA,NA,NA,"LPE(20:3)"
"LPE 20:3<OH>","[M-H]-",518.2888,NA,196.038,"321.2435;303.233",NA,"321.2435;303.233",NA,NA,NA,"LPE(20:3)"
"LPE 20:3<OOH>","[M-H]-",534.2837,NA,196.038,"337.2384;319.2279",NA,"337.2384;319.2279",NA,NA,NA,"LPE(20:3)"
"LPE 14:2<oxo,COOH>","[M-H]-",464.1691,NA,196.038,"267.1238;249.1132",NA,"267.1238;249.1132",NA,NA,NA,"LPE(20:3)"
"LPE 14:2<OH,COOH>","[M-H]-",466.1848,NA,196.038,"269.1394;251.1289",NA,"269.1394;251.1289",NA,NA,NA,"LPE(20:3)"
"LPE 14:2<OOH,COOH>","[M-H]-",482.1797,NA,196.038,"285.1344;267.1238",NA,"285.1344;267.1238",NA,NA,NA,"LPE(20:3)"
"LPE 14:2<COOH>","[M-H]-",450.1898,NA,196.038,"253.1445;235.134",NA,"253.1445;235.134",NA,NA,NA,"LPE(20:3)"
"LPE 14:2<OH,2oxo>","[M-H]-",464.1691,NA,196.038,"267.1238;249.1132",NA,"267.1238;249.1132",NA,NA,NA,"LPE(20:3)"
"LPE 14:2<2oxo,OOH>","[M-H]-",480.164,NA,196.038,"283.1187;265.1081",NA,"283.1187;265.1081",NA,NA,NA,"LPE(20:3)"
"LPE 14:2<2oxo>","[M-H]-",448.1742,NA,196.038,"251.1289",NA,"251.1289",NA,NA,NA,"LPE(20:3)"
"LPE 14:2<OH,oxo,OOH>","[M-H]-",482.1797,NA,196.038,"285.1344;267.1238",NA,"285.1344;267.1238",NA,NA,NA,"LPE(20:3)"
"LPE 14:2<OH,oxo>","[M-H]-",450.1898,NA,196.038,"253.1445;235.134",NA,"253.1445;235.134",NA,NA,NA,"LPE(20:3)"
"LPE 14:2<oxo,OOH>","[M-H]-",466.1848,NA,196.038,"269.1394;251.1289",NA,"269.1394;251.1289",NA,NA,NA,"LPE(20:3)"
"LPE 14:2<oxo>","[M-H]-",434.1949,NA,196.038,"237.1496",NA,"237.1496",NA,NA,NA,"LPE(20:3)"
"LPE 20:4<2OH,oxo>","[M-H]-",546.2474,NA,196.038,"349.202;331.1915",NA,"349.202;331.1915",NA,NA,NA,"LPE(20:4)"
"LPE 20:4<OH,oxo,OOH>","[M-H]-",562.2423,NA,196.038,"365.197;347.1864",NA,"365.197;347.1864",NA,NA,NA,"LPE(20:4)"
"LPE 20:4<OH,oxo>","[M-H]-",530.2524,NA,196.038,"333.2071;315.1966",NA,"333.2071;315.1966",NA,NA,NA,"LPE(20:4)"
"LPE 20:4<oxo,OOH>","[M-H]-",546.2474,NA,196.038,"349.202;331.1915",NA,"349.202;331.1915",NA,NA,NA,"LPE(20:4)"
"LPE 20:4<oxo>","[M-H]-",514.2575,NA,196.038,"317.2122",NA,"317.2122",NA,NA,NA,"LPE(20:4)"
"LPE 20:4<2OH,OOH>","[M-H]-",564.2579,NA,196.038,"367.2126;349.202",NA,"367.2126;349.202",NA,NA,NA,"LPE(20:4)"
"LPE 20:4<2OH>","[M-H]-",532.2681,NA,196.038,"335.2228;317.2122",NA,"335.2228;317.2122",NA,NA,NA,"LPE(20:4)"
"LPE 20:4<OH,OOH>","[M-H]-",548.263,NA,196.038,"351.2177;333.2071",NA,"351.2177;333.2071",NA,NA,NA,"LPE(20:4)"
"LPE 20:4<OH>","[M-H]-",516.2732,NA,196.038,"319.2279;301.2173",NA,"319.2279;301.2173",NA,NA,NA,"LPE(20:4)"
"LPE 20:4<OOH>","[M-H]-",532.2681,NA,196.038,"335.2228;317.2122",NA,"335.2228;317.2122",NA,NA,NA,"LPE(20:4)"
"LPE 5:0<COOH>","[M-H]-",328.0803,NA,196.038,"131.035;113.0244",NA,"131.035;113.0244",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 5:0<oxo>","[M-H]-",312.0854,NA,196.038,"115.0401",NA,"115.0401",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 14:3<oxo,COOH>","[M-H]-",462.1535,NA,196.038,"265.1081;247.0976",NA,"265.1081;247.0976",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 14:3<OH,COOH>","[M-H]-",464.1691,NA,196.038,"267.1238;249.1132",NA,"267.1238;249.1132",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 14:3<OOH,COOH>","[M-H]-",480.164,NA,196.038,"283.1187;265.1081",NA,"283.1187;265.1081",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 14:3<COOH>","[M-H]-",448.1742,NA,196.038,"251.1289;233.1183",NA,"251.1289;233.1183",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 14:3<OH,2oxo>","[M-H]-",462.1535,NA,196.038,"265.1081;247.0976",NA,"265.1081;247.0976",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 14:3<2oxo,OOH>","[M-H]-",478.1484,NA,196.038,"281.1031;263.0925",NA,"281.1031;263.0925",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 14:3<2oxo>","[M-H]-",446.1585,NA,196.038,"249.1132",NA,"249.1132",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 14:3<OH,oxo,OOH>","[M-H]-",480.164,NA,196.038,"283.1187;265.1081",NA,"283.1187;265.1081",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 14:3<OH,oxo>","[M-H]-",448.1742,NA,196.038,"251.1289;233.1183",NA,"251.1289;233.1183",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 14:3<oxo,OOH>","[M-H]-",464.1691,NA,196.038,"267.1238;249.1132",NA,"267.1238;249.1132",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 14:3<oxo>","[M-H]-",432.1793,NA,196.038,"235.134",NA,"235.134",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 11:2<oxo,COOH>","[M-H]-",422.1222,NA,196.038,"225.0768;207.0663",NA,"225.0768;207.0663",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 11:2<OH,COOH>","[M-H]-",424.1378,NA,196.038,"227.0925;209.0819",NA,"227.0925;209.0819",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 11:2<OOH,COOH>","[M-H]-",440.1327,NA,196.038,"243.0874;225.0768",NA,"243.0874;225.0768",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 11:2<COOH>","[M-H]-",408.1429,NA,196.038,"211.0976;193.087",NA,"211.0976;193.087",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 11:2<OH,2oxo>","[M-H]-",422.1222,NA,196.038,"225.0768;207.0663",NA,"225.0768;207.0663",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 11:2<2oxo,OOH>","[M-H]-",438.1171,NA,196.038,"241.0718;223.0612",NA,"241.0718;223.0612",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 11:2<2oxo>","[M-H]-",406.1272,NA,196.038,"209.0819",NA,"209.0819",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 11:2<OH,oxo,OOH>","[M-H]-",440.1327,NA,196.038,"243.0874;225.0768",NA,"243.0874;225.0768",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 11:2<OH,oxo>","[M-H]-",408.1429,NA,196.038,"211.0976;193.087",NA,"211.0976;193.087",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 11:2<oxo,OOH>","[M-H]-",424.1378,NA,196.038,"227.0925;209.0819",NA,"227.0925;209.0819",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 11:2<oxo>","[M-H]-",392.148,NA,196.038,"195.1027",NA,"195.1027",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 8:1<oxo,COOH>","[M-H]-",382.0909,NA,196.038,"185.0455;167.035",NA,"185.0455;167.035",NA,NA,NA,"LPE(20:4); LPE(20:5)"
"LPE 8:1<OH,COOH>","[M-H]-",384.1065,NA,196.038,"187.0612;169.0506",NA,"187.0612;169.0506",NA,NA,NA,"LPE(20:4); LPE(20:5)"
